DATE	HANDLES	WS	VM	COMMITSIZE
02/19/2015 09:29:39	372	235608	923640	654860
02/19/2015 09:29:39	372	236124	923640	655260
02/19/2015 09:29:39	372	236568	923640	655732
02/19/2015 09:29:39	372	237664	923640	656488
02/19/2015 09:29:39	372	237824	923640	656708
02/19/2015 09:29:39	372	238512	923640	657424
02/19/2015 09:29:39	372	239008	923640	657424
02/19/2015 09:29:39	372	239344	923640	657424
02/19/2015 09:29:39	372	239576	923640	657424
02/19/2015 09:29:39	372	244684	927800	662448
02/19/2015 09:29:39	372	245280	927800	663016
02/19/2015 09:29:39	372	245732	927800	663584
02/19/2015 09:29:40	372	246316	927800	664168
02/19/2015 09:29:40	372	246380	927800	664168
02/19/2015 09:29:40	372	246792	927800	664768
02/19/2015 09:29:40	372	246800	927800	664768
02/19/2015 09:29:40	372	246800	927800	664768
